"rank","name","dcountry","divenum","divecode","DD","J1","J2","J3","J4","J5","J6","J7","divepts","diverank","totalpts","overallrank","pointsbehind","event","round"
"1","PENG Jianfeng","CHN",1,"5154B","3.4","8.0","8.5","7.5","8.5","8.0","7.5","8.0","81.60","1","81.60","1",""," men's 3m springboard","semifinal a"
"1","PENG Jianfeng","CHN",2,"5156B","3.9","8.0","7.5","8.0","8.0","7.5","8.0","7.5","91.65","1","173.25","1",""," men's 3m springboard","semifinal a"
"1","PENG Jianfeng","CHN",3,"307C","3.5","8.0","9.0","9.0","9.0","8.0","8.5","8.5","91.00","1","264.25","1",""," men's 3m springboard","semifinal a"
"1","PENG Jianfeng","CHN",4,"407C","3.4","8.5","7.5","8.0","7.5","8.5","7.5","8.0","79.90","3","344.15","1",""," men's 3m springboard","semifinal a"
"1","PENG Jianfeng","CHN",5,"109C","3.8","8.0","8.0","8.0","8.5","8.0","8.5","8.0","91.20","=1","435.35","1",""," men's 3m springboard","semifinal a"
"1","PENG Jianfeng","CHN",6,"207C","3.6","8.0","8.0","7.5","7.0","7.0","6.5","7.0","77.40","1","512.75","1",""," men's 3m springboard","semifinal a"
"2","GOODFELLOW Daniel","GBR",1,"5154B","3.4","7.0","7.5","7.5","7.5","7.5","7.0","7.0","74.80","3","74.80","3","6.80"," men's 3m springboard","semifinal a"
"2","GOODFELLOW Daniel","GBR",2,"407C","3.4","7.0","7.5","8.0","8.5","7.5","8.0","8.0","79.90","2","154.70","2","18.55"," men's 3m springboard","semifinal a"
"2","GOODFELLOW Daniel","GBR",3,"307C","3.5","7.0","6.5","7.0","6.5","7.0","7.0","7.0","73.50","4","228.20","2","36.05"," men's 3m springboard","semifinal a"
"2","GOODFELLOW Daniel","GBR",4,"5156B","3.9","7.0","7.5","7.5","7.5","7.0","7.0","7.0","83.85","2","312.05","2","32.10"," men's 3m springboard","semifinal a"
"2","GOODFELLOW Daniel","GBR",5,"109C","3.8","8.0","8.5","8.0","8.0","8.0","8.0","8.0","91.20","=1","403.25","2","32.10"," men's 3m springboard","semifinal a"
"2","GOODFELLOW Daniel","GBR",6,"207C","3.6","6.5","5.5","7.0","7.0","7.0","6.5","6.5","72.00","4","475.25","2","37.50"," men's 3m springboard","semifinal a"
"3","IMBEAU-DULAC Francois","CAN",1,"205B","3.0","8.0","8.0","8.0","8.0","7.5","7.5","7.5","70.50","5","70.50","5","11.10"," men's 3m springboard","semifinal a"
"3","IMBEAU-DULAC Francois","CAN",2,"107B","3.1","7.0","6.0","7.0","6.5","7.0","6.5","6.0","62.00","5","132.50","5","40.75"," men's 3m springboard","semifinal a"
"3","IMBEAU-DULAC Francois","CAN",3,"307C","3.5","6.5","7.0","7.5","7.5","7.0","7.5","6.5","75.25","2","207.75","5","56.50"," men's 3m springboard","semifinal a"
"3","IMBEAU-DULAC Francois","CAN",4,"5156B","3.9","7.5","7.5","7.5","7.0","7.0","7.0","7.5","85.80","1","293.55","3","50.60"," men's 3m springboard","semifinal a"
"3","IMBEAU-DULAC Francois","CAN",5,"405B","3.0","8.0","7.5","8.0","7.5","7.5","8.0","7.5","69.00","4","362.55","3","72.80"," men's 3m springboard","semifinal a"
"3","IMBEAU-DULAC Francois","CAN",6,"5337D","3.5","7.0","6.5","7.0","7.0","7.0","7.0","7.5","73.50","3","436.05","3","76.70"," men's 3m springboard","semifinal a"
"4","KOLODIY Oleg","UKR",1,"407C","3.4","7.5","7.0","8.0","7.0","7.5","7.5","7.5","76.50","2","76.50","2","5.10"," men's 3m springboard","semifinal a"
"4","KOLODIY Oleg","UKR",2,"205B","3.0","7.5","7.0","8.0","7.0","7.0","8.0","7.0","64.50","4","141.00","4","32.25"," men's 3m springboard","semifinal a"
"4","KOLODIY Oleg","UKR",3,"5353B","3.3","7.5","7.5","8.0","7.5","7.5","7.5","8.0","74.25","3","215.25","3","49.00"," men's 3m springboard","semifinal a"
"4","KOLODIY Oleg","UKR",4,"307C","3.5","5.5","5.5","5.5","6.5","6.5","5.5","6.5","61.25","4","276.50","4","67.65"," men's 3m springboard","semifinal a"
"4","KOLODIY Oleg","UKR",5,"109C","3.8","6.5","6.5","6.0","6.5","6.5","5.5","5.0","72.20","3","348.70","4","86.65"," men's 3m springboard","semifinal a"
"4","KOLODIY Oleg","UKR",6,"5253B","3.4","6.0","7.5","7.0","7.5","7.0","7.0","7.0","71.40","5","420.10","4","92.65"," men's 3m springboard","semifinal a"
"5","DUTOIT Guillaume","SUI",1,"407C","3.4","7.5","7.0","7.5","6.5","7.0","7.0","6.5","71.40","4","71.40","4","10.20"," men's 3m springboard","semifinal a"
"5","DUTOIT Guillaume","SUI",2,"107B","3.1","8.0","7.5","7.5","8.0","8.0","7.5","8.0","72.85","3","144.25","3","29.00"," men's 3m springboard","semifinal a"
"5","DUTOIT Guillaume","SUI",3,"109C","3.8","6.5","6.0","6.5","6.0","5.5","5.5","5.0","66.50","5","210.75","4","53.50"," men's 3m springboard","semifinal a"
"5","DUTOIT Guillaume","SUI",4,"205B","3.0","5.0","4.0","4.5","4.5","5.0","4.0","4.0","39.00","5","249.75","5","94.40"," men's 3m springboard","semifinal a"
"5","DUTOIT Guillaume","SUI",5,"307C","3.5","4.5","4.5","5.5","5.0","5.0","4.5","4.0","49.00","5","298.75","5","136.60"," men's 3m springboard","semifinal a"
"5","DUTOIT Guillaume","SUI",6,"5154B","3.4","7.5","7.0","7.5","7.5","7.5","7.0","7.5","76.50","2","375.25","5","137.50"," men's 3m springboard","semifinal a"
"1","KEENEY Maddison","AUS",1,"205B","3.0","8.0","8.0","7.5","8.0","8.0","7.5","8.0","72.00","1","72.00","1","","women's 3m springboard","semifinal a"
"1","KEENEY Maddison","AUS",2,"305B","3.0","7.5","7.5","8.0","8.0","8.0","8.0","8.0","72.00","2","144.00","1","","women's 3m springboard","semifinal a"
"1","KEENEY Maddison","AUS",3,"405B","3.0","8.0","8.0","8.0","8.0","8.0","7.5","8.0","72.00","=1","216.00","1","","women's 3m springboard","semifinal a"
"1","KEENEY Maddison","AUS",4,"107B","3.1","8.0","7.5","8.0","7.5","8.0","8.0","8.5","74.40","1","290.40","1","","women's 3m springboard","semifinal a"
"1","KEENEY Maddison","AUS",5,"5154B","3.4","7.5","7.0","7.0","7.5","7.5","7.0","7.5","74.80","1","365.20","1","","women's 3m springboard","semifinal a"
"2","LIN Shan","CHN",1,"205B","3.0","7.5","7.5","7.0","7.0","6.5","6.5","7.0","63.00","4","63.00","4","9.00","women's 3m springboard","semifinal a"
"2","LIN Shan","CHN",2,"305B","3.0","8.5","9.0","8.5","9.0","8.0","9.0","7.5","78.00","1","141.00","2","3.00","women's 3m springboard","semifinal a"
"2","LIN Shan","CHN",3,"5152B","3.0","8.0","8.5","8.0","8.0","8.5","8.0","8.0","72.00","=1","213.00","2","3.00","women's 3m springboard","semifinal a"
"2","LIN Shan","CHN",4,"107B","3.1","7.5","8.0","8.0","8.5","8.5","7.5","7.5","72.85","2","285.85","2","4.55","women's 3m springboard","semifinal a"
"2","LIN Shan","CHN",5,"405B","3.0","5.5","6.0","4.5","5.0","5.5","4.5","4.5","45.00","6","330.85","2","34.35","women's 3m springboard","semifinal a"
"3","SABRI Nur Dhabitah Binti","MAS",1,"405B","3.0","7.0","7.5","7.5","7.5","7.5","7.5","7.0","67.50","2","67.50","2","4.50","women's 3m springboard","semifinal a"
"3","SABRI Nur Dhabitah Binti","MAS",2,"107B","3.1","7.0","7.0","7.0","7.0","7.0","7.0","7.0","65.10","=4","132.60","3","11.40","women's 3m springboard","semifinal a"
"3","SABRI Nur Dhabitah Binti","MAS",3,"205B","3.0","7.0","7.0","6.5","6.5","6.5","6.0","6.5","58.50","=5","191.10","5","24.90","women's 3m springboard","semifinal a"
"3","SABRI Nur Dhabitah Binti","MAS",4,"305B","3.0","6.5","6.5","7.0","6.5","6.5","6.5","6.5","58.50","5","249.60","5","40.80","women's 3m springboard","semifinal a"
"3","SABRI Nur Dhabitah Binti","MAS",5,"5152B","3.0","7.5","7.5","7.0","7.5","8.0","7.5","7.5","67.50","=2","317.10","3","48.10","women's 3m springboard","semifinal a"
"4","JANSEN Inge","NED",1,"205B","3.0","6.5","6.0","6.5","7.5","6.0","7.0","6.5","58.50","5","58.50","5","13.50","women's 3m springboard","semifinal a"
"4","JANSEN Inge","NED",2,"5152B","3.0","7.5","7.5","7.5","7.5","7.5","7.5","7.5","67.50","3","126.00","5","18.00","women's 3m springboard","semifinal a"
"4","JANSEN Inge","NED",3,"305B","3.0","7.5","7.5","7.5","7.5","7.0","7.0","7.5","67.50","4","193.50","4","22.50","women's 3m springboard","semifinal a"
"4","JANSEN Inge","NED",4,"107B","3.1","6.5","6.5","6.5","6.5","6.5","6.5","6.5","60.45","4","253.95","3","36.45","women's 3m springboard","semifinal a"
"4","JANSEN Inge","NED",5,"405B","3.0","7.5","7.0","7.0","7.0","7.0","6.5","7.0","63.00","4","316.95","4","48.25","women's 3m springboard","semifinal a"
"5","ILINYKH Kristina","RUS",1,"405B","3.0","6.0","6.0","6.0","5.5","6.0","5.5","6.0","54.00","6","54.00","6","18.00","women's 3m springboard","semifinal a"
"5","ILINYKH Kristina","RUS",2,"107B","3.1","6.5","7.0","7.0","7.0","7.0","7.0","6.5","65.10","=4","119.10","6","24.90","women's 3m springboard","semifinal a"
"5","ILINYKH Kristina","RUS",3,"205B","3.0","6.0","7.0","6.5","6.5","6.5","6.5","6.0","58.50","=5","177.60","6","38.40","women's 3m springboard","semifinal a"
"5","ILINYKH Kristina","RUS",4,"305B","3.0","7.5","8.0","8.0","7.5","8.0","8.0","7.5","70.50","3","248.10","6","42.30","women's 3m springboard","semifinal a"
"5","ILINYKH Kristina","RUS",5,"5152B","3.0","7.0","7.5","7.5","7.5","7.5","7.5","7.0","67.50","=2","315.60","5","49.60","women's 3m springboard","semifinal a"
"6","POLIAKOVA Mariia","RUS",1,"5152B","3.0","7.5","7.5","7.5","7.0","7.5","7.0","7.0","66.00","3","66.00","3","6.00","women's 3m springboard","semifinal a"
"6","POLIAKOVA Mariia","RUS",2,"205B","3.0","7.0","6.5","7.0","7.0","7.5","7.5","7.0","63.00","6","129.00","4","15.00","women's 3m springboard","semifinal a"
"6","POLIAKOVA Mariia","RUS",3,"305B","3.0","8.0","7.5","8.0","8.0","7.5","7.5","8.0","70.50","3","199.50","3","16.50","women's 3m springboard","semifinal a"
"6","POLIAKOVA Mariia","RUS",4,"107B","3.1","5.5","5.5","5.5","6.0","5.5","5.5","5.5","51.15","6","250.65","4","39.75","women's 3m springboard","semifinal a"
"6","POLIAKOVA Mariia","RUS",5,"405B","3.0","6.5","6.5","6.5","7.0","7.0","6.5","6.5","58.50","5","309.15","6","56.05","women's 3m springboard","semifinal a"
"1","YANG Hao","CHN",1,"407C","3.2","9.0","8.5","9.0","9.0","9.0","8.5","9.0","86.40","2","86.40","2","3.20"," men's 10m platform","semifinal a"
"1","YANG Hao","CHN",2,"5253B","3.2","8.5","8.5","8.5","9.0","9.0","8.0","8.5","81.60","4","168.00","2","10.70"," men's 10m platform","semifinal a"
"1","YANG Hao","CHN",3,"626B","3.5","9.5","8.5","10","9.0","9.5","8.5","9.0","96.25","1","264.25","2","3.55"," men's 10m platform","semifinal a"
"1","YANG Hao","CHN",4,"307C","3.4","9.5","9.0","10","10","9.0","9.0","9.0","93.50","1","357.75","2","1.85"," men's 10m platform","semifinal a"
"1","YANG Hao","CHN",5,"207B","3.6","8.5","9.0","9.0","8.5","9.0","8.5","9.0","95.40","1","453.15","1",""," men's 10m platform","semifinal a"
"1","YANG Hao","CHN",6,"109C","3.7","9.5","9.5","9.5","9.0","9.0","9.0","9.0","101.75","1","554.90","1",""," men's 10m platform","semifinal a"
"2","LIAN Junjie","CHN",1,"407C","3.2","9.0","9.5","9.5","10","9.0","9.0","9.5","89.60","1","89.60","1",""," men's 10m platform","semifinal a"
"2","LIAN Junjie","CHN",2,"626C","3.3","9.0","8.5","9.0","9.0","9.5","9.5","9.0","89.10","1","178.70","1",""," men's 10m platform","semifinal a"
"2","LIAN Junjie","CHN",3,"207C","3.3","9.0","9.0","9.0","9.0","10","9.0","9.0","89.10","3","267.80","1",""," men's 10m platform","semifinal a"
"2","LIAN Junjie","CHN",4,"307C","3.4","9.0","9.0","9.5","9.0","9.0","9.0","9.5","91.80","2","359.60","1",""," men's 10m platform","semifinal a"
"2","LIAN Junjie","CHN",5,"109C","3.7","8.0","8.5","8.0","8.0","8.5","9.0","9.0","92.50","2","452.10","2","1.05"," men's 10m platform","semifinal a"
"2","LIAN Junjie","CHN",6,"5253B","3.2","9.0","9.5","9.0","9.0","9.0","9.0","8.5","86.40","=2","538.50","2","16.40"," men's 10m platform","semifinal a"
"3","BONDAR Aleksandr","RUS",1,"407C","3.2","8.0","8.5","8.5","8.5","8.0","8.5","9.0","81.60","3","81.60","3","8.00"," men's 10m platform","semifinal a"
"3","BONDAR Aleksandr","RUS",2,"307C","3.4","8.0","8.0","8.0","8.0","9.0","8.5","8.5","83.30","3","164.90","3","13.80"," men's 10m platform","semifinal a"
"3","BONDAR Aleksandr","RUS",3,"626B","3.5","8.5","8.0","9.0","9.0","9.0","8.5","8.5","91.00","2","255.90","3","11.90"," men's 10m platform","semifinal a"
"3","BONDAR Aleksandr","RUS",4,"207B","3.6","8.0","8.0","8.5","8.0","8.5","8.0","7.5","86.40","3","342.30","3","17.30"," men's 10m platform","semifinal a"
"3","BONDAR Aleksandr","RUS",5,"109C","3.7","5.5","5.0","5.5","5.0","5.5","5.5","5.5","61.05","5","403.35","3","49.80"," men's 10m platform","semifinal a"
"3","BONDAR Aleksandr","RUS",6,"5255B","3.6","8.0","8.0","8.5","8.0","8.5","8.0","7.5","86.40","=2","489.75","3","65.15"," men's 10m platform","semifinal a"
"4","RIENDEAU Vincent","CAN",1,"107B","3.0","8.5","8.0","8.5","8.5","8.5","8.0","8.5","76.50","4","76.50","4","13.10"," men's 10m platform","semifinal a"
"4","RIENDEAU Vincent","CAN",2,"207C","3.3","8.0","7.5","8.5","7.5","7.5","7.5","8.0","75.90","5","152.40","5","26.30"," men's 10m platform","semifinal a"
"4","RIENDEAU Vincent","CAN",3,"626C","3.3","7.5","7.5","7.0","7.0","7.0","6.5","7.0","69.30","4","221.70","4","46.10"," men's 10m platform","semifinal a"
"4","RIENDEAU Vincent","CAN",4,"407C","3.2","8.5","8.0","8.5","8.0","7.5","7.5","8.0","76.80","4","298.50","4","61.10"," men's 10m platform","semifinal a"
"4","RIENDEAU Vincent","CAN",5,"307C","3.4","6.5","7.5","6.5","7.0","7.0","6.5","7.5","69.70","4","368.20","4","84.95"," men's 10m platform","semifinal a"
"4","RIENDEAU Vincent","CAN",6,"5253B","3.2","8.0","8.0","8.0","8.0","8.0","7.5","8.0","76.80","5","445.00","4","109.90"," men's 10m platform","semifinal a"
"5","SHLEIKHER Nikita","RUS",1,"407C","3.2","7.5","7.5","7.0","7.5","8.0","7.0","7.5","72.00","5","72.00","5","17.60"," men's 10m platform","semifinal a"
"5","SHLEIKHER Nikita","RUS",2,"6245D","3.6","7.5","8.0","8.0","7.5","8.0","8.0","7.5","84.60","2","156.60","4","22.10"," men's 10m platform","semifinal a"
"5","SHLEIKHER Nikita","RUS",3,"109C","3.7","3.0","3.5","3.5","3.0","3.5","3.0","3.5","37.00","5","193.60","5","74.20"," men's 10m platform","semifinal a"
"5","SHLEIKHER Nikita","RUS",4,"207B","3.6","7.0","7.0","7.0","6.5","6.5","6.5","6.5","72.00","5","265.60","5","94.00"," men's 10m platform","semifinal a"
"5","SHLEIKHER Nikita","RUS",5,"307C","3.4","9.0","9.0","9.0","9.5","8.5","8.5","9.0","91.80","3","357.40","5","95.75"," men's 10m platform","semifinal a"
"5","SHLEIKHER Nikita","RUS",6,"5255B","3.6","8.0","8.0","8.0","8.0","8.0","8.5","7.5","86.40","=2","443.80","5","111.10"," men's 10m platform","semifinal a"
"1","KANETO Rin","JPN",1,"107B","3.0","5.5","5.5","5.5","5.0","5.5","5.5","5.5","49.50","5","49.50","5","22.50","women's 10m platform","semifinal a"
"1","KANETO Rin","JPN",2,"207C","3.3","8.0","8.5","7.5","7.5","8.0","7.0","8.0","77.55","1","127.05","3","6.15","women's 10m platform","semifinal a"
"1","KANETO Rin","JPN",3,"407C","3.2","7.5","8.5","7.5","7.5","8.0","8.0","7.0","73.60","1","200.65","1","","women's 10m platform","semifinal a"
"1","KANETO Rin","JPN",4,"305C","2.8","9.0","9.0","8.5","8.5","9.0","9.0","8.5","74.20","1","274.85","1","","women's 10m platform","semifinal a"
"1","KANETO Rin","JPN",5,"5237D","3.3","7.0","6.5","6.0","6.5","6.5","7.0","6.5","64.35","3","339.20","1","","women's 10m platform","semifinal a"
"2","BIRCH Robyn","GBR",1,"6243D","3.2","7.5","7.5","7.5","7.5","7.0","7.5","7.0","72.00","1","72.00","1","","women's 10m platform","semifinal a"
"2","BIRCH Robyn","GBR",2,"305C","2.8","7.5","7.0","7.0","7.0","7.0","7.0","7.0","58.80","=4","130.80","2","2.40","women's 10m platform","semifinal a"
"2","BIRCH Robyn","GBR",3,"407C","3.2","6.5","7.5","6.0","6.5","6.5","7.0","6.0","62.40","3","193.20","2","7.45","women's 10m platform","semifinal a"
"2","BIRCH Robyn","GBR",4,"107B","3.0","7.5","7.5","7.5","7.5","7.0","7.5","8.0","67.50","3","260.70","2","14.15","women's 10m platform","semifinal a"
"2","BIRCH Robyn","GBR",5,"5253B","3.2","7.5","7.5","7.5","8.5","7.5","7.5","8.0","72.00","=1","332.70","2","6.50","women's 10m platform","semifinal a"
"3","McKAY Caeli","CAN",1,"107B","3.0","7.0","6.5","6.5","6.5","7.0","7.0","7.0","61.50","3","61.50","3","10.50","women's 10m platform","semifinal a"
"3","McKAY Caeli","CAN",2,"305C","2.8","7.5","7.5","6.5","6.5","7.0","7.0","7.0","58.80","=4","120.30","4","12.90","women's 10m platform","semifinal a"
"3","McKAY Caeli","CAN",3,"407C","3.2","5.5","4.5","5.0","5.0","5.5","6.0","5.5","51.20","4","171.50","5","29.15","women's 10m platform","semifinal a"
"3","McKAY Caeli","CAN",4,"207C","3.3","6.0","7.0","6.5","6.5","6.0","6.0","7.0","62.70","4","234.20","5","40.65","women's 10m platform","semifinal a"
"3","McKAY Caeli","CAN",5,"5253B","3.2","7.5","7.5","7.0","7.5","7.0","7.5","7.5","72.00","=1","306.20","3","33.00","women's 10m platform","semifinal a"
"4","TIMOSHININA Iuliia","RUS",1,"107B","3.0","7.5","7.5","7.0","7.0","7.5","8.0","7.0","66.00","2","66.00","2","6.00","women's 10m platform","semifinal a"
"4","TIMOSHININA Iuliia","RUS",2,"407C","3.2","7.0","7.0","6.5","7.0","7.0","7.5","6.5","67.20","2","133.20","1","","women's 10m platform","semifinal a"
"4","TIMOSHININA Iuliia","RUS",3,"207C","3.3","4.5","5.5","4.5","5.0","5.5","5.0","5.0","49.50","5","182.70","4","17.95","women's 10m platform","semifinal a"
"4","TIMOSHININA Iuliia","RUS",4,"6142D","3.1","8.0","7.0","7.5","7.0","7.5","7.5","7.0","68.20","2","250.90","3","23.95","women's 10m platform","semifinal a"
"4","TIMOSHININA Iuliia","RUS",5,"5253B","3.2","6.0","4.5","5.5","5.5","6.5","6.0","5.0","54.40","5","305.30","4","33.90","women's 10m platform","semifinal a"
"5","van DUIJN Celine","NED",1,"405B","2.8","7.0","7.0","7.0","7.5","6.5","7.5","7.5","60.20","4","60.20","4","11.80","women's 10m platform","semifinal a"
"5","van DUIJN Celine","NED",2,"205B","2.9","7.5","7.0","7.0","7.0","6.5","6.5","6.5","59.45","3","119.65","5","13.55","women's 10m platform","semifinal a"
"5","van DUIJN Celine","NED",3,"6243D","3.2","7.5","7.5","7.0","7.0","7.0","7.5","7.5","70.40","2","190.05","3","10.60","women's 10m platform","semifinal a"
"5","van DUIJN Celine","NED",4,"107B","3.0","7.0","6.5","6.5","6.5","6.0","6.5","6.5","58.50","5","248.55","4","26.30","women's 10m platform","semifinal a"
"5","van DUIJN Celine","NED",5,"5253B","3.2","6.0","6.0","5.5","6.0","5.5","5.0","7.0","56.00","4","304.55","5","34.65","women's 10m platform","semifinal a"
